ModelImplied EKF 20 50 0.6 0.599 0.03 0.029 -0.001 -0.002 0.03 0.946 1
ModelImplied EKF 20 50 0.8 0.788 0.056 0.054 -0.012 -0.014 0.057 0.928 1
ModelImplied EKF 20 50 0.6 0.61 0.065 0.063 0.01 0.016 0.066 0.956 1
ModelImplied EKF 20 50 2 1.998 0.095 0.096 -0.002 -0.001 0.095 0.946 1
ModelImplied EKF 20 50 1 0.988 0.056 0.057 -0.012 -0.012 0.057 0.952 1
ModelImplied EKF 20 50 1.5 1.497 0.078 0.075 -0.003 -0.002 0.078 0.938 1
ModelImplied EKF 20 50 0.4 0.406 0.045 0.043 0.006 0.015 0.045 0.94 1
ModelImplied largeK 20 50 1.2 1.181 0.043 0.043 -0.019 -0.016 0.047 0.916 1
ModelImplied largeK 20 50 0.8 0.788 0.045 0.044 -0.012 -0.015 0.046 0.934 1
ModelImplied largeK 20 50 0.9 0.886 0.038 0.04 -0.014 -0.015 0.04 0.954 1
ModelImplied largeK 20 50 1.1 1.08 0.035 0.036 -0.02 -0.018 0.04 0.92 1
ModelImplied largeK 20 50 1 0.862 0.066 0.075 -0.138 -0.138 0.153 0.544 1
ModelImplied largeK 20 50 0.4 0.347 0.047 0.046 -0.053 -0.132 0.071 0.776 1
ModelImplied largeK 20 50 1 1.004 0.083 0.077 0.004 0.004 0.083 0.936 1
ModelImplied largeK 20 50 0.5 0.499 0.03 0.031 -0.001 -0.002 0.03 0.968 1
ModelImplied largeK 20 50 -0.3 -0.299 0.03 0.031 0.001 -0.002 0.03 0.956 1
ModelImplied largeK 20 50 -0.1 -0.099 0.03 0.03 0.001 -0.013 0.03 0.956 0.906
ModelImplied largeK 20 50 0.6 0.599 0.03 0.029 -0.001 -0.002 0.03 0.946 1
ModelImplied largeK 20 50 0.8 0.789 0.056 0.054 -0.011 -0.014 0.057 0.928 1
ModelImplied largeK 20 50 0.6 0.61 0.065 0.063 0.01 0.016 0.066 0.956 1
ModelImplied largeK 20 50 2 1.998 0.095 0.096 -0.002 -0.001 0.095 0.946 1
ModelImplied largeK 20 50 1 0.988 0.056 0.057 -0.012 -0.012 0.057 0.952 1
ModelImplied largeK 20 50 1.5 1.497 0.078 0.075 -0.003 -0.002 0.078 0.938 1
ModelImplied largeK 20 50 0.4 0.406 0.045 0.043 0.006 0.015 0.045 0.94 1
